"UnitNumber","insff","inschangetime"
"R2N8K651","1","1,766,066,880"
"F8N0JKA9","1","1,766,065,779"
"R2N8K651","1","1,766,066,892"
"R2N8K651","1","1,766,065,435"
"R2N8R791","1","1,766,065,901"
"R2N8R791","1","1,766,066,380"
"R2N8R791","1","1,766,065,488"
"R2N8R791","1","1,766,065,704"
"R2N8K651","1","1,766,066,905"
"R2N0R515","1","1,766,065,740"
"R2N8K651","1","1,766,065,438"
"R2N8R791","1","1,766,067,273"
"R2N8R791","1","1,766,067,290"
"R2N8R791","1","1,766,067,292"
"R2N8R791","1","1,766,066,911"
"R2N8K651","1","1,766,067,293"
"R2N8R791","1","1,766,067,299"
"R2N8R791","1","1,766,066,399"
"R2N8K651","1","1,766,065,914"
"R2N8R791","1","1,766,067,103"
"R2N8K651","1","1,766,065,917"
"R2N8R791","1","1,766,067,111"
"D6S01753","1","1,766,065,924"
"R2N8R791","1","1,766,067,366"
"R2N8R791","1","1,766,066,947"
"R2N8K651","1","1,766,066,948"
"F8N0CDY2","1","1,766,067,397"
"D6N29334","1","1,766,065,891"
"F8N0CDY2","1","1,766,067,146"
"R2N8R791","1","1,766,065,653"
"R2N8R791","1","1,766,065,869"
"R2N8K651","1","1,766,066,970"
"R2N8K651","1","1,766,065,881"
"R2N8R791","1","1,766,067,169"
"R2N8K651","1","1,766,065,606"
"R2N8K651","1","1,766,066,983"
"D6N35916","1","1,766,065,901"
"R2N8K651","1","1,766,066,985"
"R2N8R791","1","1,766,067,178"
"R2N8K651","1","1,766,065,457"
"F8N34W26","1","1,766,065,654"
"R2N8R791","1","1,766,065,888"
"R2N8R791","1","1,766,067,435"
"R2N8R791","1","1,766,067,209"
"R2N8R791","1","1,766,065,619"
"R2N8K651","1","1,766,066,996"
"R2N8R791","1","1,766,067,223"
"R2N8R791","1","1,766,067,002"
"R2NV5827","1","1,766,065,774"
"R2N8R791","1","1,766,065,951"
"R2N8R791","1","1,766,065,622"
"R2N8R791","1","1,766,065,683"
"R2N8R791","1","1,766,065,777"
"R2N8K651","1","1,766,067,005"
"R2N8R791","1","1,766,065,732"
"R2N8K651","1","1,766,065,955"
"R2N8R791","1","1,766,065,630"
"R2N8K651","1","1,766,065,688"
"R2N8R791","1","1,766,065,794"
"R2N8R791","1","1,766,065,634"
"R2N8R791","1","1,766,066,420"
"R2N8R791","1","1,766,066,224"
"F8S12B62","1","1,766,065,978"
"R2N8R791","1","1,766,066,429"
"R2N8R791","1","1,766,067,470"
"R2N8K651","1","1,766,065,978"
"R2N8K651","1","1,766,065,981"
"R2N8K651","1","1,766,065,985"
"R2N8K651","1","1,766,067,472"
"R2N8R791","1","1,766,067,473"
"R2N8R791","1","1,766,066,229"
"R2N5T550","1","1,766,066,445"
"R2N8R791","1","1,766,065,804"
"R2N8R791","1","1,766,065,979"
"R2N8R791","1","1,766,065,645"
"N8S00N39","1","1,766,067,091"
"R2N8K651","1","1,766,067,406"
"R2N0OO85","1","1,766,066,236"
"R2N8K651","1","1,766,065,739"
"R2N8K651","1","1,766,065,814"
"R2N8R791","1","1,766,066,011"
"R2N0MM40","1","1,766,065,796"
"N8S00N39","1","1,766,065,987"
"R2N8R791","1","1,766,065,525"
"R2N8R791","1","1,766,067,113"
"R2N8R791","1","1,766,067,131"
"F8S12B62","1","1,766,065,818"
"R2N8R791","1","1,766,065,801"
"R2N3H634","1","1,766,065,670"
"R2N8R791","1","1,766,065,819"
"R2N8R791","1","1,766,065,998"
"R2N8R791","1","1,766,065,907"
"R2N8K651","1","1,766,067,449"
"R2N76185","1","1,766,066,016"
"R2N8K651","1","1,766,065,820"
"R2N8K651","1","1,766,067,523"
"R2N3S229","1","1,766,067,164"
"R2N8K651","1","1,766,067,530"
"R2N8R791","1","1,766,065,910"
"R2N8R791","1","1,766,067,174"
"R2N8R791","1","1,766,067,544"
"R2N8R791","1","1,766,067,624"
"R2N8R791","1","1,766,065,571"
"R2N8R791","1","1,766,065,575"
"R2N8K651","1","1,766,067,501"
"F8N85K93","1","1,766,066,248"
"D6NF2455","1","1,766,065,680"
"R2N8K651","1","1,766,065,788"
"R2N8K651","1","1,766,065,581"
"R2N8R791","1","1,766,067,518"
"R2N8R791","1","1,766,065,589"
"R2N8K651","1","1,766,065,806"
"R2N8R791","1","1,766,065,808"
"R2N8R791","1","1,766,066,460"
"R2N8K651","1","1,766,066,012"
"R2N8K651","1","1,766,067,186"
"R2N8R791","1","1,766,067,539"
"R2N8K651","1","1,766,066,027"
"R2NL2201","1","1,766,067,554"
"R2N8K651","1","1,766,067,555"
"R2N8R791","1","1,766,066,018"
"R2N8K651","1","1,766,067,206"
"R2N3S229","1","1,766,066,092"
"F8S45A06","1","1,766,066,279"
"R2N8R791","1","1,766,067,689"
"R2N8R791","1","1,766,066,278"
"R2N8R791","1","1,766,066,094"
"R2N8K651","1","1,766,065,929"
"R2N8R791","1","1,766,066,521"
"D6N41120","1","1,766,024,483"
"F9K01386","1","1,766,024,379"
"F8N1KJB8","1","1,766,024,478"
"R2N0LI73","1","1,766,024,484"
"F8S35A49","1","1,766,024,165"
"F8N1XTK9","1","1,766,024,382"
"N8S00N41","1","1,766,024,457"
"F8N1NAG9","1","1,766,024,431"
"R2N8K651","1","1,766,024,386"
"R2N4U881","1","1,766,024,459"
"R2N8K651","1","1,766,024,449"
"F8N1FHE7","1","1,766,024,462"
"F8N47W35","1","1,766,024,388"
"R2N8K639","1","1,766,024,452"
"R2N3T549","1","1,766,024,450"
"F8N0GYD5","1","1,766,024,178"
"N8K00O01","1","1,766,024,467"
"R2N8K651","1","1,766,024,180"
"N8S01G05","1","1,766,024,267"
"F8S75A26","1","1,766,024,468"
"D6N68431","1","1,766,024,393"
"F8N0SHH4","1","1,766,024,180"
"N8S00N41","1","1,766,024,397"
"F8K76A94","1","1,766,024,180"
"R2N0U184","1","1,766,024,459"
"D6S00M65","1","1,766,024,181"
"F8N13X43","1","1,766,024,180"
"R2N0CQ89","1","1,766,024,302"
"R2N8K651","1","1,766,024,305"
"R2N30852","1","1,766,025,078"
"N8S01A89","1","1,766,024,400"
"N8S00D54","1","1,766,024,400"
"R2N8K639","1","1,766,024,396"
"F8N1ZRT8","1","1,766,024,402"
"R2S02J61","1","1,766,024,311"
"F8N0THY5","1","1,766,024,186"
"F8N0KJH1","1","1,766,024,404"
"R2N2N514","1","1,766,024,405"
"R2N1Y404","1","1,766,024,274"
"F8N31A32","1","1,766,024,332"
"D6N08499","1","1,766,024,407"
"F8N05M81","1","1,766,025,679"
"R2N4E925","1","1,766,025,503"
"R2N8J762","1","1,766,024,949"
"R2N8K651","1","1,766,025,544"
"R2N9E922","1","1,766,025,642"
"R2S01R52","1","1,766,025,644"
"R2N6W169","1","1,766,025,684"
"R2N8K639","1","1,766,025,545"
"R2N8K639","1","1,766,025,652"
"F8N0SSR8","1","1,766,025,686"
"R2N8K651","1","1,766,025,687"
"R2N0U060","1","1,766,025,513"
"R2N8R791","1","1,766,025,514"
"F8N54P43","1","1,766,024,955"
"F8N1ETN2","1","1,766,025,657"
"F8N1JSS3","1","1,766,025,659"
"R2N4X066","1","1,766,025,690"
"F8N1CGC6","1","1,766,024,957"
"F8K66A18","1","1,766,025,519"
"R2N8K639","1","1,766,025,449"
"F8N09U26","1","1,766,025,519"
"D6NH1497","1","1,766,024,935"
"D6N59558","1","1,766,025,548"
"R2S01R52","1","1,766,025,670"
"R2N8K651","1","1,766,025,450"
"D6N02598","1","1,766,025,449"
"F8N0YSK7","1","1,766,025,451"
"F8N1LFW9","1","1,766,025,524"
"R2NH6007","1","1,766,025,549"
"R2N83134","1","1,766,025,451"
"F8N71H50","1","1,766,025,673"
"R2N6S788","1","1,766,025,527"
"F8N54P41","1","1,766,025,674"
"R2N83481","1","1,766,025,451"
"R2N8R791","1","1,766,025,677"
"R2N8K651","1","1,766,025,528"
"R2S00J87","1","1,766,025,454"
"R2N3H451","1","1,766,025,552"
"R2N8K651","1","1,766,025,553"
"R2N8R791","1","1,766,025,682"
"D6N41119","1","1,766,025,454"
"D6NK4448","1","1,766,025,685"
"R2N8R791","1","1,766,025,554"
"F8N0YNS4","1","1,766,024,978"
"F8N3B389","1","1,766,024,978"
"D6NM0818","1","1,766,025,564"
"D6N63799","1","1,766,025,599"
"F8N0PME8","1","1,766,025,556"
"R2N8R791","1","1,766,025,557"
"F8N0YNS4","1","1,766,025,571"
"F8N4W654","1","1,766,024,982"
"R2N8K651","1","1,766,025,572"
"R2N8R791","1","1,766,025,560"
"F8N0PJA4","1","1,766,025,575"
"R2N4Y164","1","1,766,025,562"
"R2N8K651","1","1,766,025,459"
"R2N46728","1","1,766,025,561"
"R2NM5678","1","1,766,024,984"
"D6N66695","1","1,766,025,605"
"D6N27784","1","1,766,025,460"
"R2N6D965","1","1,766,025,562"
"F8N48U29","1","1,766,025,579"
"R2N6T490","1","1,766,025,564"
"F8N63J34","1","1,766,025,466"
"D6N51134","1","1,766,025,611"
"D6NK4453","1","1,766,025,466"
"F8N0MAD5","1","1,766,025,613"
"R2N8R791","1","1,766,025,615"
"F8N0CXP5","1","1,766,025,581"
"R2N1E959","1","1,766,025,616"
"R2N1Z746","1","1,766,025,616"
"F8N0EUB7","1","1,766,025,469"
"F8N0MYA1","1","1,766,024,991"
"F8S45B38","1","1,766,025,470"
"N8S01D82","1","1,766,025,507"
"F8N0YSK7","1","1,766,025,587"
"R2N8R791","1","1,766,065,936"
"R2N3S229","1","1,766,066,058"
"R2N8R791","1","1,766,066,563"
"R2N8K651","1","1,766,065,816"
"R2N8K651","1","1,766,066,625"
"R2N8R791","1","1,766,066,636"
"R2N8R791","1","1,766,066,327"
"R2N8R791","1","1,766,067,709"
"R2N8R791","1","1,766,067,239"
"R2N8K651","1","1,766,065,842"
"R2N8R791","1","1,766,066,071"
"F8N60X68","1","1,766,066,289"
"R2N2C414","1","1,766,065,848"
"R2N8K651","1","1,766,066,692"
"R2N32719","1","1,766,066,699"
"R2N8R791","1","1,766,066,201"
"R2N8K651","1","1,766,065,969"
"N8S00N39","1","1,766,065,824"
"R2N8R791","1","1,766,066,294"
"D6N20630","1","1,766,067,909"
"R2N8K651","1","1,766,065,645"
"R2N8R791","1","1,766,065,830"
"R2N8R791","1","1,766,067,284"
"R2N8R791","1","1,766,066,366"
"R2N8R791","1","1,766,066,090"
"F8N0CDY2","1","1,766,067,752"
"R2N8K651","1","1,766,067,287"
"F8N0CDY2","1","1,766,066,213"
"R2N8R791","1","1,766,066,370"
"R2N78376","1","1,766,065,858"
"R2N8K651","1","1,766,066,722"
"R2N8R791","1","1,766,065,877"
"R2N8R791","1","1,766,067,916"
"R2N8K651","1","1,766,067,918"
"D6N00Y92","1","1,766,066,971"
"R2N8R791","1","1,766,067,304"
"R2N8K651","1","1,766,067,761"
"R2N8K651","1","1,766,065,884"
"R2N8R791","1","1,766,066,112"
"R2N8R791","1","1,766,067,308"
"R2N8R791","1","1,766,066,115"
"D6NI0339","1","1,766,067,783"
"F8N1SBX4","1","1,766,067,924"
"R2N8K651","1","1,766,067,313"
"R2N8R791","1","1,766,066,439"
"F8N1KSX0","1","1,766,066,007"
"R2N8R791","1","1,766,065,925"
"R2N8K651","1","1,766,066,121"
"R2N8R791","1","1,766,066,122"
"R2N8K651","1","1,766,066,779"
"R2N8R791","1","1,766,067,794"
"R2N8K651","1","1,766,065,936"
"R2N8R791","1","1,766,065,723"
"F8N0CDY2","1","1,766,066,130"
"R2N8K651","1","1,766,065,944"
"F8N1SGG4","1","1,766,065,725"
"R2N8R791","1","1,766,067,980"
"R2N8R791","1","1,766,067,808"
"R2N8R791","1","1,766,066,331"
"R2N8R791","1","1,766,065,959"
"R2N8R791","1","1,766,066,474"
"R2N8R791","1","1,766,067,858"
"R2N8R791","1","1,766,065,752"
"R2N8R791","1","1,766,067,861"
"R2N8R791","1","1,766,067,906"
"R2N8K651","1","1,766,066,043"
"R2N8R791","1","1,766,066,282"
"F8N0CDY2","1","1,766,065,770"
"R2N9P803","1","1,766,068,067"
"R2N8R791","1","1,766,067,909"
"R2N8K651","1","1,766,065,768"
"R2N8R791","1","1,766,066,162"
"R2N8K651","1","1,766,065,974"
"R2N8K651","1","1,766,067,921"
"R2N8R791","1","1,766,067,383"
"R2N8R791","1","1,766,067,386"
"R2N8R791","1","1,766,065,967"
"F8N85K93","1","1,766,066,011"
"R2N8K651","1","1,766,065,987"
"R2N8K651","1","1,766,066,014"
"R2N8K651","1","1,766,066,017"
"R2N8R791","1","1,766,065,991"
"D6N51076","1","1,766,065,991"
"R2N8K651","1","1,766,066,004"
"R2N8K651","1","1,766,066,023"
"R2N8R791","1","1,766,067,960"
"R2N8K651","1","1,766,066,021"
"R2N8R791","1","1,766,065,783"
"R2N8K651","1","1,766,065,995"
"R2N0OO85","1","1,766,066,020"
"R2N8K651","1","1,766,068,156"
"R2N8R791","1","1,766,066,287"
"R2N8K651","1","1,766,066,047"
"R2N8K651","1","1,766,066,132"
"R2N8R791","1","1,766,066,050"
"R2N8R791","1","1,766,066,493"
"R2N8R791","1","1,766,066,448"
"R2N8R791","1","1,766,065,790"
"R2N8R791","1","1,766,065,798"
"R2N8R791","1","1,766,066,290"
"R2N8K651","1","1,766,066,501"
"R2N8R791","1","1,766,066,002"
"R2N8R791","1","1,766,066,083"
"R2N8R791","1","1,766,066,008"
"R2N8K651","1","1,766,065,829"
"R2N8R791","1","1,766,068,009"
"R2N8R791","1","1,766,066,863"
"F8N79W37","1","1,766,066,303"
"R2N8R791","1","1,766,067,629"
"R2N8R791","1","1,766,066,311"
"R2N8R791","1","1,766,066,195"
"R2N8R791","1","1,766,066,063"
"F8N0XLE2","1","1,766,066,316"
"R2N2P828","1","1,766,068,086"
"D6N33661","1","1,766,066,317"
"R2N8K651","1","1,766,067,636"
"R2NV7971","1","1,766,065,815"
"R2N8K651","1","1,766,066,036"
"R2N8R791","1","1,766,066,528"
"R2N8R791","1","1,766,066,047"
"R2N8K651","1","1,766,068,187"
"R2N8K651","1","1,766,068,095"
"R2N8K651","1","1,766,066,108"
"R2N8R791","1","1,766,068,190"
"R2N8K651","1","1,766,068,104"
"R2N8R791","1","1,766,068,198"
"R2N8R791","1","1,766,068,207"
"R2N8R791","1","1,766,066,539"
"R2N8K651","1","1,766,067,659"
"R2N8R791","1","1,766,067,661"
"R2N8K651","1","1,766,067,662"
"R2N8K651","1","1,766,066,546"
"R2N2P828","1","1,766,068,106"
"R2N8R791","1","1,766,066,498"
"F8N0CDY2","1","1,766,066,332"
"R2N8K651","1","1,766,068,253"
"R2N8K651","1","1,766,068,137"
"D6NH0075","1","1,766,068,257"
"F8N1GGJ9","1","1,766,065,873"
"R2N8R791","1","1,766,068,212"
"R2N8K651","1","1,766,066,081"
"R2N8R791","1","1,766,066,299"
"R2N8K651","1","1,766,066,084"
"R2N8R791","1","1,766,066,166"
"R2N2P828","1","1,766,068,222"
"R2N8R791","1","1,766,066,240"
"R2N8R791","1","1,766,066,171"
"R2N8K651","1","1,766,067,685"
"R2N8R791","1","1,766,066,057"
"R2N8R791","1","1,766,066,313"
"R2N8K651","1","1,766,066,062"
"R2N8R791","1","1,766,067,705"
"F8N0ETA5","1","1,766,065,949"
"R2N8R791","1","1,766,067,714"
"R2N8K651","1","1,766,068,275"
"R2N8R791","1","1,766,068,279"
"R2N2P828","1","1,766,068,232"
"R2N8K651","1","1,766,066,079"
"R2N8R791","1","1,766,066,321"
"R2N8R791","1","1,766,066,354"
"R2N8K651","1","1,766,067,722"
"R2N8R791","1","1,766,066,066"
"R2N8K651","1","1,766,067,151"
"R2N8K651","1","1,766,068,246"
"R2N8R791","1","1,766,068,248"
"R2N2P828","1","1,766,068,344"
"R2N8R791","1","1,766,066,560"
"R2N8K651","1","1,766,066,092"
"R2N8R791","1","1,766,066,149"
"R2N8K651","1","1,766,068,417"
"R2N2P828","1","1,766,068,254"
"R2N8R791","1","1,766,068,422"
"N8S00N39","1","1,766,068,425"
"R2N8R791","1","1,766,066,343"
"R2N8K651","1","1,766,067,743"
"R2N8R791","1","1,766,067,153"
"R2N8R791","1","1,766,066,191"
"R2N2P828","1","1,766,068,292"
"R2N8K651","1","1,766,066,000"
"R2N8K651","1","1,766,066,072"
"R2N8K651","1","1,766,068,321"
"R2N8R791","1","1,766,066,617"
"R2N8K651","1","1,766,068,328"
"R2N8K651","1","1,766,067,169"
"F8N0CDY2","1","1,766,066,077"
"R2N2P828","1","1,766,068,434"
"R2N8R791","1","1,766,068,440"
"R2N2P828","1","1,766,068,334"
"R2N8R791","1","1,766,066,117"
"R2N8R791","1","1,766,068,359"
"R2N2P828","1","1,766,068,441"
"R2N8R791","1","1,766,066,159"
"R2N8R791","1","1,766,066,252"
"R2N8R791","1","1,766,066,144"
"R2N8K651","1","1,766,067,794"
"R2N8R791","1","1,766,066,257"
"R2N8K651","1","1,766,066,638"
"R2N8R791","1","1,766,066,156"
"R2N8R791","1","1,766,066,602"
"R2N8R791","1","1,766,067,212"
"R2N8K651","1","1,766,068,437"
"R2S03M91","1","1,766,067,871"
"R2N8K651","1","1,766,066,050"
"R2N8R791","1","1,766,066,414"
"R2N8R791","1","1,766,067,874"
"R2N8R791","1","1,766,066,377"
"R2N8R791","1","1,766,066,104"
"R2N8R791","1","1,766,066,130"
"R2N2P828","1","1,766,068,448"
"R2N8R791","1","1,766,067,877"
"R2NV6758","1","1,766,066,134"
"R2N8R791","1","1,766,066,443"
"R2N8R791","1","1,766,067,884"
"R2N8R791","1","1,766,068,449"
"R2N8R791","1","1,766,066,109"
"R2N8R791","1","1,766,067,889"
"R2N8R791","1","1,766,067,897"
"R2N8R791","1","1,766,067,902"
"R2N8R791","1","1,766,066,627"
"R2N8R791","1","1,766,066,266"
"N8S01L52","1","1,766,025,508"
"R2N6E876","1","1,766,024,998"
"R2N6D964","1","1,766,024,998"
"N8S01F88","1","1,766,025,582"
"F8N0XME4","1","1,766,025,001"
"D6N10506","1","1,766,025,586"
"R2N8K651","1","1,766,025,592"
"N8K00R34","1","1,766,025,636"
"D6NK4459","1","1,766,025,591"
"F8N6W906","1","1,766,025,592"
"F8N1FTG4","1","1,766,025,592"
"R2N8R791","1","1,766,025,640"
"R2N5K410","1","1,766,025,640"
"F8N0WKA6","1","1,766,025,555"
"R2N2G610","1","1,766,025,643"
"F8N9P078","1","1,766,024,411"
"R2N5N749","1","1,766,024,490"
"N8K00O01","1","1,766,024,335"
"R2N0FL68","1","1,766,024,278"
"R2N8K651","1","1,766,024,403"
"R2S02257","1","1,766,024,493"
"F8N9H528","1","1,766,024,336"
"R2S00S65","1","1,766,024,193"
"R2N9G081","1","1,766,024,194"
"F8N0YTP3","1","1,766,024,421"
"R2N9D879","1","1,766,024,280"
"R2N8K639","1","1,766,024,195"
"F8N65Y30","1","1,766,024,497"
"F8N0GYD5","1","1,766,024,280"
"R2N7C008","1","1,766,024,432"
"R2S03065","1","1,766,024,500"
"R2K01K80","1","1,766,024,282"
"N8S00N41","1","1,766,024,440"
"R2N7D234","1","1,766,024,423"
"F8N1ZRT8","1","1,766,024,373"
"F8N1D233","1","1,766,024,425"
"R2N1G160","1","1,766,024,203"
"N8S01A89","1","1,766,024,287"
"R2N86486","1","1,766,024,205"
"F8N1NJB6","1","1,766,024,380"
"F8N1NJB6","1","1,766,024,473"
"F8N1JRU5","1","1,766,024,449"
"F8N0NDB2","1","1,766,024,205"
"R2N8K651","1","1,766,024,291"
"R2N92517","1","1,766,024,291"
"F8S35B25","1","1,766,024,455"
"R2N5T529","1","1,766,024,454"
"F8N0RFZ8","1","1,766,024,293"
"R2S07000","1","1,766,024,463"
"F8N0MBE9","1","1,766,024,467"
"D6N43623","1","1,766,024,293"
"R2S01J24","1","1,766,024,210"
"R2N0EV99","1","1,766,024,294"
"F8S75B59","1","1,766,024,481"
"R2N8K639","1","1,766,024,213"
"R2N5K712","1","1,766,024,295"
"F8N0UCT1","1","1,766,024,352"
"R2N8K651","1","1,766,024,490"
"N8S01A89","1","1,766,024,354"
"R2N8K651","1","1,766,024,355"
"F8N1XTK9","1","1,766,024,395"
"R2N17344","1","1,766,024,356"
"N8S00D35","1","1,766,024,501"
"F8N0JNZ6","1","1,766,024,219"
"F8N10248","1","1,766,024,224"
"R2N1H104","1","1,766,024,401"
"D6N03M27","1","1,766,024,402"
"F8K89A26","1","1,766,024,404"
"F8N1LRF2","1","1,766,024,390"
"F8N18X73","1","1,766,024,408"
"F8N6B200","1","1,766,024,408"
"R2N8K651","1","1,766,024,409"
"F8N9H528","1","1,766,024,411"
"R2N0HJ90","1","1,766,024,230"
"F8N40U81","1","1,766,024,411"
"R2N6G052","1","1,766,024,413"
"N8K00O01","1","1,766,024,235"
"F8N8F491","1","1,766,024,426"
"N8K00O01","1","1,766,024,432"
"N8S01A89","1","1,766,024,433"
"F8N64Z59","1","1,766,024,238"
"F8N0FLX9","1","1,766,024,262"
"D6N31676","1","1,766,024,262"
"F8N1PRF2","1","1,766,024,262"
"R2N09G66","1","1,766,024,441"
"R2N6J328","1","1,766,024,443"
"R2N8K651","1","1,766,024,445"
"F8N64Z81","1","1,766,024,449"
"R2N0EV99","1","1,766,024,269"
"F8N14U95","1","1,766,024,269"
"R2NV3832","1","1,766,024,449"
"F8S12B70","1","1,766,024,278"
"D6N61736","1","1,766,024,279"
"F8N0UTJ6","1","1,766,024,279"
"R2N8K651","1","1,766,024,461"
"F8N16X42","1","1,766,024,280"
"R2N8K639","1","1,766,024,281"
"F8N0XCC5","1","1,766,024,281"
"R2N3N946","1","1,766,024,466"
"F8N1KJB8","1","1,766,024,280"
"F8N0LMG5","1","1,766,024,283"
"R2N8K651","1","1,766,066,127"
"R2N8K651","1","1,766,067,909"
"R2N8R791","1","1,766,066,476"
"R2N8K651","1","1,766,068,467"
"R2N8R791","1","1,766,066,478"
"R2N8R791","1","1,766,066,486"
"R2N8R791","1","1,766,066,396"
"R2N8K651","1","1,766,068,486"
"R2N8R791","1","1,766,067,918"
"R2N8K651","1","1,766,066,648"
"R2N8R791","1","1,766,066,308"
"R2N8K651","1","1,766,066,650"
"R2N8R791","1","1,766,068,506"
"R2N8R791","1","1,766,066,658"
"R2N8K651","1","1,766,068,020"
"R2N2P828","1","1,766,068,597"
"R2N8K651","1","1,766,068,036"
"R2N2P828","1","1,766,068,069"
"R2N8R791","1","1,766,066,134"
"R2N2P828","1","1,766,068,616"
"R2N8R791","1","1,766,068,622"
"R2N8K651","1","1,766,068,643"
"R2N2P828","1","1,766,068,652"
"R2N8R791","1","1,766,066,136"
"R2N8K651","1","1,766,066,605"
"R2N8R791","1","1,766,068,076"
"R2N8R791","1","1,766,066,404"
"R2N2P828","1","1,766,068,083"
"R2N8R791","1","1,766,068,122"
"R2N8K651","1","1,766,066,563"
"R2N8R791","1","1,766,067,242"
"N8S00N39","1","1,766,066,383"
"R2N8K651","1","1,766,066,614"
"R2N8R791","1","1,766,068,680"
"R2N2P828","1","1,766,068,128"
"F8N0CDY2","1","1,766,066,566"
"R2N8K651","1","1,766,067,248"
"R2N8R791","1","1,766,066,141"
"R2N8R791","1","1,766,066,437"
"R2N8R791","1","1,766,068,181"
"R2N8K651","1","1,766,066,673"
"R2N2P828","1","1,766,068,641"
"R2N8K651","1","1,766,068,198"
"R2N8K651","1","1,766,066,657"
"R2N8R791","1","1,766,066,359"
"F8N0CDY2","1","1,766,066,143"
"R2N2P828","1","1,766,068,202"
"R2N8R791","1","1,766,066,537"
"R2N8K651","1","1,766,067,339"
"R2N8R791","1","1,766,066,388"
"R2N2P828","1","1,766,068,205"
"R2N8R791","1","1,766,068,722"
"R2N8R791","1","1,766,068,654"
"R2N2P828","1","1,766,068,655"
"R2N2P828","1","1,766,068,661"
"R2N8R791","1","1,766,066,727"
"R2N8K651","1","1,766,067,365"
"R2N8K651","1","1,766,066,759"
"R2N8K651","1","1,766,068,737"
"R2N8R791","1","1,766,066,701"
"F8N0CDY2","1","1,766,068,280"
"R2N8R791","1","1,766,068,290"
"R2N8K651","1","1,766,068,298"
"R2N8K651","1","1,766,066,580"
"R2N8R791","1","1,766,068,311"
"R2N2P828","1","1,766,068,755"
"R2N8R791","1","1,766,066,181"
"R2N8R791","1","1,766,066,588"
"R2N78870","1","1,766,068,756"
"R2N8R791","1","1,766,066,351"
"R2N8R791","1","1,766,066,424"
"R2N3S229","1","1,766,066,506"
"R2N8K651","1","1,766,068,325"
"R2N8R791","1","1,766,066,507"
"R2N3S229","1","1,766,066,631"
"R2N8R791","1","1,766,066,803"
"R2N8R791","1","1,766,068,767"
"R2N8K651","1","1,766,066,809"
"D3S00E57","1","1,766,066,809"
"R2N2P828","1","1,766,068,770"
"R2N8K651","1","1,766,066,811"
"R2N8R791","1","1,766,066,511"
"R2N2P828","1","1,766,068,677"
"R2N8K651","1","1,766,067,378"
"R2N8K651","1","1,766,066,512"
"R2N8R791","1","1,766,066,454"
"R2N8R791","1","1,766,066,583"
"R2N2P828","1","1,766,068,680"
"R2N2P828","1","1,766,068,777"
"R2N8K651","1","1,766,066,821"
"R2N8R791","1","1,766,066,393"
"R2N2P828","1","1,766,068,341"
"R2N2P828","1","1,766,068,683"
"R2N8K651","1","1,766,066,505"
"R2N8R791","1","1,766,066,517"
"R2N78375","1","1,766,068,348"
"R2N8R791","1","1,766,066,530"
"R2N8K651","1","1,766,068,353"
"79NN3472","1","1,766,066,820"
"R2N8R791","1","1,766,066,383"
"R2N8K651","1","1,766,068,356"
"F8N0CDY2","1","1,766,066,826"
"R2N2P828","1","1,766,068,797"
"F8N0CDY2","1","1,766,066,489"
"R2N8R791","1","1,766,066,848"
"R2N8R791","1","1,766,066,227"
"R2N8R791","1","1,766,068,798"
"R2N8K651","1","1,766,068,359"
"F8N0CDY2","1","1,766,066,537"
"R2N2P828","1","1,766,068,803"
"R2N2P828","1","1,766,068,364"
"R2N8R791","1","1,766,066,411"
"R2N8K651","1","1,766,066,801"
"F8N3R952","1","1,766,068,367"
"R2NV6757","1","1,766,066,255"
"R2N8K651","1","1,766,066,544"
